Epoch: 1/200, Duration: 10.746s, Train Loss: 5.3342, Test Loss: 0.8446
Epoch: 89/400, Duration: 5.423s, Train Loss: 3.0213, Test Loss: 2.0010
Epoch: 90/400, Duration: 5.487s, Train Loss: 3.1776, Test Loss: 2.1730
Epoch: 91/400, Duration: 5.479s, Train Loss: 3.1969, Test Loss: 2.0466
Epoch: 92/400, Duration: 5.999s, Train Loss: 3.0944, Test Loss: 2.0264
Epoch: 93/400, Duration: 5.389s, Train Loss: 3.1078, Test Loss: 2.0392
Epoch: 94/400, Duration: 5.761s, Train Loss: 3.1679, Test Loss: 2.1564
Epoch: 95/400, Duration: 5.687s, Train Loss: 3.1431, Test Loss: 2.0330
Epoch: 96/400, Duration: 6.019s, Train Loss: 3.3012, Test Loss: 2.1108
Epoch: 97/400, Duration: 5.630s, Train Loss: 3.2243, Test Loss: 2.0668
Epoch: 98/400, Duration: 5.621s, Train Loss: 3.1542, Test Loss: 2.1127
Epoch: 99/400, Duration: 5.724s, Train Loss: 3.0868, Test Loss: 2.0846
Epoch: 100/400, Duration: 5.335s, Train Loss: 3.0843, Test Loss: 2.0325
Epoch: 101/400, Duration: 6.058s, Train Loss: 3.1391, Test Loss: 2.0175
Epoch: 102/400, Duration: 5.721s, Train Loss: 3.1685, Test Loss: 2.1291
Epoch: 103/400, Duration: 5.536s, Train Loss: 3.1764, Test Loss: 2.0481
Epoch: 104/400, Duration: 5.497s, Train Loss: 3.1938, Test Loss: 2.0831
Epoch: 105/400, Duration: 5.927s, Train Loss: 3.0260, Test Loss: 2.0171
Epoch: 106/400, Duration: 5.749s, Train Loss: 2.9738, Test Loss: 2.1840
Epoch: 107/400, Duration: 5.607s, Train Loss: 3.0467, Test Loss: 2.1329
Epoch: 108/400, Duration: 5.595s, Train Loss: 3.0904, Test Loss: 2.1467
Epoch: 109/400, Duration: 6.274s, Train Loss: 3.0564, Test Loss: 2.0818
Epoch: 110/400, Duration: 5.848s, Train Loss: 3.0692, Test Loss: 2.2338
Epoch: 111/400, Duration: 5.683s, Train Loss: 3.0902, Test Loss: 2.1067
Epoch: 112/400, Duration: 5.413s, Train Loss: 3.0720, Test Loss: 2.0960
Epoch: 113/400, Duration: 5.465s, Train Loss: 3.0495, Test Loss: 2.1425
Epoch: 114/400, Duration: 5.985s, Train Loss: 3.0767, Test Loss: 2.0983
Epoch: 115/400, Duration: 5.670s, Train Loss: 2.9924, Test Loss: 2.2817
Epoch: 116/400, Duration: 5.418s, Train Loss: 3.0777, Test Loss: 2.1403
Epoch: 117/400, Duration: 5.786s, Train Loss: 3.0458, Test Loss: 2.2862
Epoch: 118/400, Duration: 5.867s, Train Loss: 3.1337, Test Loss: 2.2152
Epoch: 119/400, Duration: 5.815s, Train Loss: 3.0883, Test Loss: 2.2563
Epoch: 120/400, Duration: 5.800s, Train Loss: 3.0716, Test Loss: 2.1842
Epoch: 121/400, Duration: 5.638s, Train Loss: 3.0927, Test Loss: 2.3113
Epoch: 122/400, Duration: 5.377s, Train Loss: 3.0844, Test Loss: 2.4296
Epoch: 123/400, Duration: 5.595s, Train Loss: 3.1408, Test Loss: 2.2307
Epoch: 124/400, Duration: 6.293s, Train Loss: 3.0820, Test Loss: 2.1083
Epoch: 125/400, Duration: 6.386s, Train Loss: 3.0284, Test Loss: 2.1397
Epoch: 126/400, Duration: 6.299s, Train Loss: 3.0406, Test Loss: 2.1683
Epoch: 127/400, Duration: 5.892s, Train Loss: 3.0988, Test Loss: 2.1650
Epoch: 128/400, Duration: 6.283s, Train Loss: 3.0818, Test Loss: 2.4468
Epoch: 129/400, Duration: 5.720s, Train Loss: 3.1462, Test Loss: 2.1646
Epoch: 130/400, Duration: 6.099s, Train Loss: 3.0120, Test Loss: 2.1592
Epoch: 131/400, Duration: 5.391s, Train Loss: 2.9643, Test Loss: 2.1637
Epoch: 132/400, Duration: 5.213s, Train Loss: 2.9720, Test Loss: 2.1070
Epoch: 133/400, Duration: 6.107s, Train Loss: 2.9694, Test Loss: 2.1665
Epoch: 134/400, Duration: 5.381s, Train Loss: 2.9735, Test Loss: 2.2158
Epoch: 135/400, Duration: 5.560s, Train Loss: 3.0398, Test Loss: 2.2051
Epoch: 136/400, Duration: 5.667s, Train Loss: 2.9585, Test Loss: 2.1403
Epoch: 137/400, Duration: 5.292s, Train Loss: 2.9741, Test Loss: 2.1278
Epoch: 138/400, Duration: 5.616s, Train Loss: 2.9326, Test Loss: 2.1188
Epoch: 139/400, Duration: 5.274s, Train Loss: 2.9285, Test Loss: 2.0818
Epoch: 140/400, Duration: 5.827s, Train Loss: 2.9452, Test Loss: 2.2013
Epoch: 141/400, Duration: 6.120s, Train Loss: 2.9768, Test Loss: 2.1373
Epoch: 142/400, Duration: 5.381s, Train Loss: 2.9997, Test Loss: 2.1446
Epoch: 143/400, Duration: 5.273s, Train Loss: 2.9869, Test Loss: 2.1398
Epoch: 144/400, Duration: 5.604s, Train Loss: 3.0730, Test Loss: 2.1726
Epoch: 145/400, Duration: 5.968s, Train Loss: 2.9812, Test Loss: 2.0943
Epoch: 146/400, Duration: 8.138s, Train Loss: 2.9568, Test Loss: 2.1248
Epoch: 147/400, Duration: 7.036s, Train Loss: 2.9839, Test Loss: 2.1320
Epoch: 148/400, Duration: 7.563s, Train Loss: 3.0098, Test Loss: 2.1283
Epoch: 149/400, Duration: 7.202s, Train Loss: 2.9306, Test Loss: 2.0889
Epoch: 150/400, Duration: 7.104s, Train Loss: 2.9543, Test Loss: 2.1404
Epoch: 151/400, Duration: 7.236s, Train Loss: 3.0549, Test Loss: 2.1641
Epoch: 152/400, Duration: 7.565s, Train Loss: 2.9765, Test Loss: 2.1450
Epoch: 153/400, Duration: 7.490s, Train Loss: 3.1959, Test Loss: 2.1965
Epoch: 154/400, Duration: 7.264s, Train Loss: 3.0732, Test Loss: 2.2176
Epoch: 155/400, Duration: 7.250s, Train Loss: 3.0268, Test Loss: 2.2612
Epoch: 156/400, Duration: 7.188s, Train Loss: 3.0780, Test Loss: 2.2620
Epoch: 157/400, Duration: 6.943s, Train Loss: 3.0357, Test Loss: 2.2022
Epoch: 158/400, Duration: 7.040s, Train Loss: 2.9946, Test Loss: 2.2458
Epoch: 159/400, Duration: 7.328s, Train Loss: 3.0100, Test Loss: 2.1998
Epoch: 160/400, Duration: 6.595s, Train Loss: 3.0210, Test Loss: 2.1717
Epoch: 161/400, Duration: 7.025s, Train Loss: 2.9953, Test Loss: 2.1769
Epoch: 162/400, Duration: 7.287s, Train Loss: 3.0066, Test Loss: 2.1969
Epoch: 163/400, Duration: 6.897s, Train Loss: 3.0063, Test Loss: 2.1597
Epoch: 164/400, Duration: 6.660s, Train Loss: 3.0080, Test Loss: 2.1749
Epoch: 165/400, Duration: 6.326s, Train Loss: 2.9525, Test Loss: 2.1587
Epoch: 166/400, Duration: 6.488s, Train Loss: 2.9300, Test Loss: 2.1229
Epoch: 167/400, Duration: 6.457s, Train Loss: 2.8712, Test Loss: 2.0929
Epoch: 168/400, Duration: 6.557s, Train Loss: 2.8826, Test Loss: 2.0783
Epoch: 169/400, Duration: 5.953s, Train Loss: 2.8703, Test Loss: 2.0991
Epoch: 170/400, Duration: 6.347s, Train Loss: 2.9251, Test Loss: 2.1922
Epoch: 171/400, Duration: 6.530s, Train Loss: 2.8850, Test Loss: 2.1144
Epoch: 172/400, Duration: 5.992s, Train Loss: 2.9047, Test Loss: 2.1940
Epoch: 173/400, Duration: 6.242s, Train Loss: 2.8996, Test Loss: 2.1246
Epoch: 174/400, Duration: 6.294s, Train Loss: 2.9004, Test Loss: 2.0898
Epoch: 175/400, Duration: 6.190s, Train Loss: 2.8780, Test Loss: 2.1654
Epoch: 176/400, Duration: 5.854s, Train Loss: 2.9208, Test Loss: 2.1689
Epoch: 177/400, Duration: 6.147s, Train Loss: 2.9604, Test Loss: 2.2061
Epoch: 178/400, Duration: 5.833s, Train Loss: 2.9605, Test Loss: 2.1851
Epoch: 179/400, Duration: 5.978s, Train Loss: 2.9666, Test Loss: 2.2016
Epoch: 180/400, Duration: 6.361s, Train Loss: 2.9798, Test Loss: 2.1558
Epoch: 181/400, Duration: 6.249s, Train Loss: 2.9850, Test Loss: 2.1281
Epoch: 182/400, Duration: 5.783s, Train Loss: 2.9830, Test Loss: 2.0667
Epoch: 183/400, Duration: 6.512s, Train Loss: 2.8983, Test Loss: 2.0158
Epoch: 184/400, Duration: 6.604s, Train Loss: 2.8883, Test Loss: 2.0523
Epoch: 185/400, Duration: 6.535s, Train Loss: 2.9487, Test Loss: 2.0845
Epoch: 186/400, Duration: 6.669s, Train Loss: 2.9995, Test Loss: 2.1209
Epoch: 187/400, Duration: 6.153s, Train Loss: 3.0327, Test Loss: 2.1800
Epoch: 188/400, Duration: 6.504s, Train Loss: 3.1338, Test Loss: 2.2611
Epoch: 189/400, Duration: 5.934s, Train Loss: 3.2037, Test Loss: 2.2680
Epoch: 190/400, Duration: 6.421s, Train Loss: 3.2464, Test Loss: 2.3436
Epoch: 191/400, Duration: 5.534s, Train Loss: 3.3858, Test Loss: 2.3476
Epoch: 192/400, Duration: 5.691s, Train Loss: 3.2765, Test Loss: 2.3482
Epoch: 193/400, Duration: 5.992s, Train Loss: 3.2014, Test Loss: 2.2864
Epoch: 194/400, Duration: 5.842s, Train Loss: 3.1873, Test Loss: 2.3393
Epoch: 195/400, Duration: 5.621s, Train Loss: 3.1878, Test Loss: 2.3544
Epoch: 196/400, Duration: 5.747s, Train Loss: 3.2050, Test Loss: 2.3193
Epoch: 197/400, Duration: 5.752s, Train Loss: 3.2075, Test Loss: 2.3902
Epoch: 198/400, Duration: 5.720s, Train Loss: 3.2492, Test Loss: 2.3991
Epoch: 199/400, Duration: 5.549s, Train Loss: 3.2603, Test Loss: 2.4189
Epoch: 200/400, Duration: 5.565s, Train Loss: 3.2807, Test Loss: 2.3676
Epoch: 201/400, Duration: 5.616s, Train Loss: 3.2327, Test Loss: 2.3839
Epoch: 202/400, Duration: 5.250s, Train Loss: 3.2618, Test Loss: 2.3792
Epoch: 203/400, Duration: 5.741s, Train Loss: 3.2723, Test Loss: 2.3940
Epoch: 204/400, Duration: 6.104s, Train Loss: 3.2813, Test Loss: 2.3747
Epoch: 205/400, Duration: 6.318s, Train Loss: 3.3173, Test Loss: 2.4242
Epoch: 206/400, Duration: 5.573s, Train Loss: 3.3265, Test Loss: 2.3890
Epoch: 207/400, Duration: 5.669s, Train Loss: 3.3021, Test Loss: 2.3983
Epoch: 208/400, Duration: 5.633s, Train Loss: 3.3112, Test Loss: 2.4287
Epoch: 209/400, Duration: 5.535s, Train Loss: 3.3016, Test Loss: 2.4047
Epoch: 210/400, Duration: 5.389s, Train Loss: 3.3056, Test Loss: 2.4205
Epoch: 211/400, Duration: 5.536s, Train Loss: 3.3154, Test Loss: 2.4288
Epoch: 212/400, Duration: 6.164s, Train Loss: 3.3396, Test Loss: 2.4337
Epoch: 213/400, Duration: 6.093s, Train Loss: 3.2980, Test Loss: 2.4001
Epoch: 214/400, Duration: 5.347s, Train Loss: 3.2855, Test Loss: 2.4037
Epoch: 215/400, Duration: 5.193s, Train Loss: 3.2874, Test Loss: 2.4072
Epoch: 216/400, Duration: 5.661s, Train Loss: 3.2947, Test Loss: 2.3874
Epoch: 217/400, Duration: 5.818s, Train Loss: 3.2911, Test Loss: 2.3922
Epoch: 218/400, Duration: 5.286s, Train Loss: 3.2868, Test Loss: 2.3727
Epoch: 219/400, Duration: 5.016s, Train Loss: 3.2874, Test Loss: 2.4240
Epoch: 220/400, Duration: 4.908s, Train Loss: 3.4357, Test Loss: 2.4403
Epoch: 221/400, Duration: 6.377s, Train Loss: 3.4220, Test Loss: 2.4222
Epoch: 222/400, Duration: 5.483s, Train Loss: 3.3954, Test Loss: 2.4292
Epoch: 223/400, Duration: 5.742s, Train Loss: 3.3482, Test Loss: 2.3872
Epoch: 224/400, Duration: 5.704s, Train Loss: 3.3117, Test Loss: 2.3950
Epoch: 225/400, Duration: 5.234s, Train Loss: 3.2909, Test Loss: 2.3755
Epoch: 226/400, Duration: 5.477s, Train Loss: 3.2759, Test Loss: 2.3943
Epoch: 227/400, Duration: 5.193s, Train Loss: 3.2965, Test Loss: 2.4078
Epoch: 228/400, Duration: 5.255s, Train Loss: 3.3110, Test Loss: 2.4116
Epoch: 229/400, Duration: 5.301s, Train Loss: 3.3424, Test Loss: 2.4368
Epoch: 230/400, Duration: 5.253s, Train Loss: 3.3297, Test Loss: 2.4051
Epoch: 231/400, Duration: 5.484s, Train Loss: 3.3244, Test Loss: 2.4403
Epoch: 232/400, Duration: 5.788s, Train Loss: 3.3394, Test Loss: 2.4480
Epoch: 233/400, Duration: 6.188s, Train Loss: 3.3024, Test Loss: 2.4012
Epoch: 234/400, Duration: 5.721s, Train Loss: 3.2792, Test Loss: 2.4056
Epoch: 235/400, Duration: 5.686s, Train Loss: 3.3383, Test Loss: 2.4193
Epoch: 236/400, Duration: 5.829s, Train Loss: 3.3317, Test Loss: 2.4244
Epoch: 237/400, Duration: 5.911s, Train Loss: 3.3172, Test Loss: 2.4474
Epoch: 238/400, Duration: 5.584s, Train Loss: 3.3197, Test Loss: 2.4405
Epoch: 239/400, Duration: 5.572s, Train Loss: 3.3208, Test Loss: 2.4479
Epoch: 240/400, Duration: 5.480s, Train Loss: 3.3288, Test Loss: 2.4321
Epoch: 241/400, Duration: 5.329s, Train Loss: 3.3270, Test Loss: 2.4559
Epoch: 242/400, Duration: 5.930s, Train Loss: 3.3359, Test Loss: 2.4523
Epoch: 243/400, Duration: 5.811s, Train Loss: 3.3242, Test Loss: 2.4524
Epoch: 244/400, Duration: 5.633s, Train Loss: 3.3153, Test Loss: 2.4298
Epoch: 245/400, Duration: 5.475s, Train Loss: 3.2987, Test Loss: 2.4361
Epoch: 246/400, Duration: 5.809s, Train Loss: 3.3118, Test Loss: 2.4280
Epoch: 247/400, Duration: 5.838s, Train Loss: 3.3031, Test Loss: 2.4283
Epoch: 248/400, Duration: 5.918s, Train Loss: 3.2924, Test Loss: 2.4069
Epoch: 249/400, Duration: 6.098s, Train Loss: 3.2874, Test Loss: 2.4128
Epoch: 250/400, Duration: 6.108s, Train Loss: 3.2942, Test Loss: 2.3990
Epoch: 251/400, Duration: 5.855s, Train Loss: 3.2811, Test Loss: 2.4218
Epoch: 252/400, Duration: 6.017s, Train Loss: 3.2931, Test Loss: 2.4240
Epoch: 253/400, Duration: 5.732s, Train Loss: 3.2874, Test Loss: 2.4301
Epoch: 254/400, Duration: 6.026s, Train Loss: 3.3001, Test Loss: 2.4418
Epoch: 255/400, Duration: 5.398s, Train Loss: 3.2814, Test Loss: 2.4291
Epoch: 256/400, Duration: 5.988s, Train Loss: 3.2844, Test Loss: 2.4466
Epoch: 257/400, Duration: 6.463s, Train Loss: 3.3110, Test Loss: 2.4704
Epoch: 258/400, Duration: 5.513s, Train Loss: 3.3180, Test Loss: 2.4498
Epoch: 259/400, Duration: 5.863s, Train Loss: 3.2969, Test Loss: 2.4426
Epoch: 260/400, Duration: 6.370s, Train Loss: 3.2796, Test Loss: 2.4285
Epoch: 261/400, Duration: 6.587s, Train Loss: 3.2802, Test Loss: 2.4358
Epoch: 262/400, Duration: 6.099s, Train Loss: 3.2953, Test Loss: 2.4557
Epoch: 263/400, Duration: 6.376s, Train Loss: 3.2996, Test Loss: 2.4223
Epoch: 264/400, Duration: 5.662s, Train Loss: 3.2793, Test Loss: 2.4277
Epoch: 265/400, Duration: 6.532s, Train Loss: 3.2842, Test Loss: 2.4353
Epoch: 266/400, Duration: 5.936s, Train Loss: 3.2740, Test Loss: 2.4146
Epoch: 267/400, Duration: 6.074s, Train Loss: 3.2730, Test Loss: 2.4215
Epoch: 268/400, Duration: 6.122s, Train Loss: 3.2694, Test Loss: 2.4270
Epoch: 269/400, Duration: 5.819s, Train Loss: 3.2725, Test Loss: 2.4257
Epoch: 270/400, Duration: 5.965s, Train Loss: 3.2743, Test Loss: 2.4215
Epoch: 271/400, Duration: 6.377s, Train Loss: 3.2758, Test Loss: 2.4175
Epoch: 272/400, Duration: 6.288s, Train Loss: 3.2755, Test Loss: 2.4094
Epoch: 273/400, Duration: 6.025s, Train Loss: 3.2709, Test Loss: 2.4205
Epoch: 274/400, Duration: 6.566s, Train Loss: 3.2630, Test Loss: 2.3967
Epoch: 275/400, Duration: 6.362s, Train Loss: 3.2640, Test Loss: 2.4033
Epoch: 276/400, Duration: 5.591s, Train Loss: 3.2710, Test Loss: 2.4029
Epoch: 277/400, Duration: 6.497s, Train Loss: 3.2568, Test Loss: 2.3824
Epoch: 278/400, Duration: 6.407s, Train Loss: 3.2682, Test Loss: 2.3912
Epoch: 279/400, Duration: 5.743s, Train Loss: 3.2524, Test Loss: 2.3834
Epoch: 280/400, Duration: 6.229s, Train Loss: 3.2685, Test Loss: 2.4087
Epoch: 281/400, Duration: 5.691s, Train Loss: 3.2736, Test Loss: 2.4060
Epoch: 282/400, Duration: 5.746s, Train Loss: 3.2850, Test Loss: 2.4237
Epoch: 283/400, Duration: 5.729s, Train Loss: 3.2866, Test Loss: 2.4005
Epoch: 284/400, Duration: 5.861s, Train Loss: 3.2862, Test Loss: 2.4181
Epoch: 285/400, Duration: 5.982s, Train Loss: 3.3077, Test Loss: 2.4194
Epoch: 286/400, Duration: 5.629s, Train Loss: 3.2913, Test Loss: 2.4164
Epoch: 287/400, Duration: 5.969s, Train Loss: 3.2834, Test Loss: 2.4181
Epoch: 288/400, Duration: 6.584s, Train Loss: 3.2758, Test Loss: 2.4157
Epoch: 289/400, Duration: 6.687s, Train Loss: 3.2844, Test Loss: 2.4196
Epoch: 290/400, Duration: 7.020s, Train Loss: 3.2717, Test Loss: 2.4162
Epoch: 291/400, Duration: 6.681s, Train Loss: 3.2755, Test Loss: 2.4315
Epoch: 292/400, Duration: 6.551s, Train Loss: 3.2880, Test Loss: 2.4293
Epoch: 293/400, Duration: 6.577s, Train Loss: 3.2775, Test Loss: 2.4254
Epoch: 294/400, Duration: 6.363s, Train Loss: 3.2745, Test Loss: 2.4322
Epoch: 295/400, Duration: 6.262s, Train Loss: 3.2670, Test Loss: 2.4117
Epoch: 296/400, Duration: 5.854s, Train Loss: 3.2602, Test Loss: 2.4143
Epoch: 297/400, Duration: 5.960s, Train Loss: 3.2731, Test Loss: 2.4307
Epoch: 298/400, Duration: 5.624s, Train Loss: 3.2606, Test Loss: 2.4047
Epoch: 299/400, Duration: 6.021s, Train Loss: 3.2440, Test Loss: 2.4054
Epoch: 300/400, Duration: 5.526s, Train Loss: 3.2358, Test Loss: 2.3931
Epoch: 301/400, Duration: 5.976s, Train Loss: 3.2371, Test Loss: 2.3916
Epoch: 302/400, Duration: 6.204s, Train Loss: 3.2322, Test Loss: 2.4004
Epoch: 303/400, Duration: 6.207s, Train Loss: 3.2321, Test Loss: 2.3909
Epoch: 304/400, Duration: 6.499s, Train Loss: 3.2104, Test Loss: 2.3860
Epoch: 305/400, Duration: 5.972s, Train Loss: 3.2105, Test Loss: 2.3873
Epoch: 306/400, Duration: 6.188s, Train Loss: 3.2065, Test Loss: 2.4041
Epoch: 307/400, Duration: 6.202s, Train Loss: 3.2185, Test Loss: 2.3911
Epoch: 308/400, Duration: 6.094s, Train Loss: 3.2189, Test Loss: 2.4044
Epoch: 309/400, Duration: 5.661s, Train Loss: 3.2415, Test Loss: 2.4149
Epoch: 310/400, Duration: 6.170s, Train Loss: 3.2436, Test Loss: 2.4204
Epoch: 311/400, Duration: 6.443s, Train Loss: 3.2548, Test Loss: 2.4227
Epoch: 312/400, Duration: 6.389s, Train Loss: 3.2313, Test Loss: 2.4228
Epoch: 313/400, Duration: 6.306s, Train Loss: 3.2209, Test Loss: 2.4168
Epoch: 314/400, Duration: 6.166s, Train Loss: 3.2153, Test Loss: 2.4111
Epoch: 315/400, Duration: 5.962s, Train Loss: 3.2102, Test Loss: 2.4086
Epoch: 316/400, Duration: 5.940s, Train Loss: 3.2101, Test Loss: 2.4036
Epoch: 317/400, Duration: 6.338s, Train Loss: 3.2069, Test Loss: 2.4128
Epoch: 318/400, Duration: 5.699s, Train Loss: 3.2155, Test Loss: 2.4138
Epoch: 319/400, Duration: 5.682s, Train Loss: 3.2166, Test Loss: 2.4054
Epoch: 320/400, Duration: 6.545s, Train Loss: 3.2142, Test Loss: 2.3975
Epoch: 321/400, Duration: 5.816s, Train Loss: 3.2039, Test Loss: 2.3947
Epoch: 322/400, Duration: 6.221s, Train Loss: 3.2075, Test Loss: 2.4024
Epoch: 323/400, Duration: 6.221s, Train Loss: 3.1994, Test Loss: 2.3906
Epoch: 324/400, Duration: 6.423s, Train Loss: 3.1931, Test Loss: 2.3916
Epoch: 325/400, Duration: 6.414s, Train Loss: 3.1829, Test Loss: 2.3853
Epoch: 326/400, Duration: 6.093s, Train Loss: 3.1840, Test Loss: 2.3869
Epoch: 327/400, Duration: 5.863s, Train Loss: 3.1750, Test Loss: 2.3860
Epoch: 328/400, Duration: 6.102s, Train Loss: 3.1769, Test Loss: 2.3891
Epoch: 329/400, Duration: 5.721s, Train Loss: 3.1876, Test Loss: 2.4016
Epoch: 330/400, Duration: 6.106s, Train Loss: 3.1972, Test Loss: 2.4043
Epoch: 331/400, Duration: 6.556s, Train Loss: 3.1954, Test Loss: 2.4127
Epoch: 332/400, Duration: 5.881s, Train Loss: 3.1871, Test Loss: 2.3907
Epoch: 333/400, Duration: 5.867s, Train Loss: 3.1872, Test Loss: 2.4041
Epoch: 334/400, Duration: 5.593s, Train Loss: 3.1911, Test Loss: 2.4027
Epoch: 335/400, Duration: 5.469s, Train Loss: 3.1952, Test Loss: 2.4065
Epoch: 336/400, Duration: 5.455s, Train Loss: 3.2044, Test Loss: 2.4121
Epoch: 337/400, Duration: 5.960s, Train Loss: 3.2010, Test Loss: 2.4018
Epoch: 338/400, Duration: 6.066s, Train Loss: 3.2020, Test Loss: 2.4063
Epoch: 339/400, Duration: 5.922s, Train Loss: 3.1955, Test Loss: 2.4128
Epoch: 340/400, Duration: 6.438s, Train Loss: 3.2062, Test Loss: 2.4183
Epoch: 341/400, Duration: 6.150s, Train Loss: 3.2053, Test Loss: 2.4179
Epoch: 342/400, Duration: 6.011s, Train Loss: 3.2047, Test Loss: 2.4272
Epoch: 343/400, Duration: 6.142s, Train Loss: 3.2108, Test Loss: 2.4253
Epoch: 344/400, Duration: 6.289s, Train Loss: 3.2056, Test Loss: 2.4219
Epoch: 345/400, Duration: 6.085s, Train Loss: 3.2088, Test Loss: 2.4277
Epoch: 346/400, Duration: 6.072s, Train Loss: 3.2181, Test Loss: 2.4377
Epoch: 347/400, Duration: 6.426s, Train Loss: 3.2103, Test Loss: 2.4224
Epoch: 348/400, Duration: 6.557s, Train Loss: 3.1987, Test Loss: 2.4126
Epoch: 349/400, Duration: 6.347s, Train Loss: 3.1944, Test Loss: 2.4148
Epoch: 350/400, Duration: 6.027s, Train Loss: 3.1943, Test Loss: 2.4180
Epoch: 351/400, Duration: 6.775s, Train Loss: 3.1895, Test Loss: 2.4033
Epoch: 352/400, Duration: 6.970s, Train Loss: 3.1722, Test Loss: 2.3976
Epoch: 353/400, Duration: 6.632s, Train Loss: 3.1780, Test Loss: 2.4033
Epoch: 354/400, Duration: 7.036s, Train Loss: 3.1891, Test Loss: 2.4210
Epoch: 355/400, Duration: 6.136s, Train Loss: 3.2088, Test Loss: 2.4266
Epoch: 356/400, Duration: 6.949s, Train Loss: 3.2078, Test Loss: 2.4274
Epoch: 357/400, Duration: 5.992s, Train Loss: 3.2198, Test Loss: 2.4358
Epoch: 358/400, Duration: 6.647s, Train Loss: 3.2195, Test Loss: 2.4352
Epoch: 359/400, Duration: 7.096s, Train Loss: 3.2225, Test Loss: 2.4404
Epoch: 360/400, Duration: 6.655s, Train Loss: 3.2325, Test Loss: 2.4429
Epoch: 361/400, Duration: 6.987s, Train Loss: 3.2337, Test Loss: 2.4498
Epoch: 362/400, Duration: 6.282s, Train Loss: 3.2386, Test Loss: 2.4533
Epoch: 363/400, Duration: 6.141s, Train Loss: 3.2410, Test Loss: 2.4527
Epoch: 364/400, Duration: 7.012s, Train Loss: 3.2399, Test Loss: 2.4467
Epoch: 365/400, Duration: 6.093s, Train Loss: 3.2364, Test Loss: 2.4462
Epoch: 366/400, Duration: 6.475s, Train Loss: 3.2354, Test Loss: 2.4477
Epoch: 367/400, Duration: 6.151s, Train Loss: 3.2360, Test Loss: 2.4419
Epoch: 368/400, Duration: 6.072s, Train Loss: 3.2370, Test Loss: 2.4496
Epoch: 369/400, Duration: 6.756s, Train Loss: 3.2440, Test Loss: 2.4563
Epoch: 370/400, Duration: 6.037s, Train Loss: 3.2482, Test Loss: 2.4565
Epoch: 371/400, Duration: 5.925s, Train Loss: 3.2562, Test Loss: 2.4618
Epoch: 372/400, Duration: 5.804s, Train Loss: 3.2567, Test Loss: 2.4638
Epoch: 373/400, Duration: 6.284s, Train Loss: 3.2591, Test Loss: 2.4616
Epoch: 374/400, Duration: 5.701s, Train Loss: 3.2642, Test Loss: 2.4653
Epoch: 375/400, Duration: 6.290s, Train Loss: 3.2684, Test Loss: 2.4639
Epoch: 376/400, Duration: 5.553s, Train Loss: 3.2673, Test Loss: 2.4713
Epoch: 377/400, Duration: 5.687s, Train Loss: 3.2786, Test Loss: 2.4741
Epoch: 378/400, Duration: 6.077s, Train Loss: 3.2842, Test Loss: 2.4776
Epoch: 379/400, Duration: 6.465s, Train Loss: 3.2915, Test Loss: 2.4854
Epoch: 380/400, Duration: 5.605s, Train Loss: 3.2946, Test Loss: 2.4880
Epoch: 381/400, Duration: 5.631s, Train Loss: 3.3021, Test Loss: 2.4869
Epoch: 382/400, Duration: 5.745s, Train Loss: 3.3094, Test Loss: 2.4996
Epoch: 383/400, Duration: 6.051s, Train Loss: 3.3202, Test Loss: 2.4962
Epoch: 384/400, Duration: 6.516s, Train Loss: 3.3236, Test Loss: 2.4983
Epoch: 385/400, Duration: 6.054s, Train Loss: 3.3252, Test Loss: 2.5008
Epoch: 386/400, Duration: 6.469s, Train Loss: 3.3278, Test Loss: 2.5003
Epoch: 387/400, Duration: 5.960s, Train Loss: 3.3284, Test Loss: 2.5089
Epoch: 388/400, Duration: 6.160s, Train Loss: 3.3296, Test Loss: 2.5071
Epoch: 389/400, Duration: 5.669s, Train Loss: 3.3257, Test Loss: 2.5044
Epoch: 390/400, Duration: 6.162s, Train Loss: 3.3202, Test Loss: 2.5043
Epoch: 391/400, Duration: 5.682s, Train Loss: 3.3175, Test Loss: 2.5109
Epoch: 392/400, Duration: 6.044s, Train Loss: 3.3154, Test Loss: 2.5103
Epoch: 393/400, Duration: 6.036s, Train Loss: 3.3174, Test Loss: 2.5092
Epoch: 394/400, Duration: 5.859s, Train Loss: 3.3149, Test Loss: 2.5075
Epoch: 395/400, Duration: 5.890s, Train Loss: 3.3186, Test Loss: 2.5136
Epoch: 396/400, Duration: 5.257s, Train Loss: 3.3189, Test Loss: 2.5146
Epoch: 397/400, Duration: 5.407s, Train Loss: 3.3146, Test Loss: 2.5086
Epoch: 398/400, Duration: 5.874s, Train Loss: 3.3115, Test Loss: 2.5103
Epoch: 399/400, Duration: 5.909s, Train Loss: 3.3164, Test Loss: 2.5174
Epoch: 400/400, Duration: 6.352s, Train Loss: 3.3204, Test Loss: 2.5192
Epoch: 1/100, Duration: 6.076s, Train Loss: 6.3048, Test Loss: 0.9269
Epoch: 2/100, Duration: 5.700s, Train Loss: 4.5908, Test Loss: 1.6656
Epoch: 3/100, Duration: 6.091s, Train Loss: 4.4097, Test Loss: 1.1953
Epoch: 4/100, Duration: 5.527s, Train Loss: 4.0873, Test Loss: 1.4227
Epoch: 5/100, Duration: 5.808s, Train Loss: 3.8251, Test Loss: 1.1313
